state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
ms,2008,lower,HB 1143,"Weapons; return to owner after dismissal, acquittal of charges.",2011-01-12 03:14:45.489000,2012-04-02 16:40:29.741000,bill,Judiciary
ms,2008,lower,HB 1144,Drug dealers; require registration of convicted.,2011-01-12 03:14:45.492000,2012-04-02 16:40:29.750000,bill,Judiciary
ms,2008,lower,HB 1145,Correctional regional facility; authorize Department of Corrections to contract with Copiah County for.,2011-01-12 03:14:45.494000,2012-04-02 16:40:29.756000,bill,Commerce|Crime
ms,2008,lower,HB 1146,School districts; require certain policies in those accredited at Level 3 or lower.,2011-01-12 03:14:45.496000,2012-04-02 16:40:29.762000,bill,Education
ms,2008,lower,HB 1147,Teachers; extend incremental pay to 30 years and phase in full increment amount over three years.,2011-01-12 03:14:45.498000,2012-04-02 16:40:29.768000,bill,Commerce|Education
ms,2008,lower,HB 1148,Wiretapping; revise (AG).,2011-01-12 03:14:45.501000,2012-04-02 16:40:29.774000,bill,Judiciary
ms,2008,lower,HB 1149,Oakley and Columbia Training Schools; change names of.,2011-01-12 03:14:45.503000,2012-04-02 16:40:29.781000,bill,Family and Children Issues|Crime
ms,2008,lower,HB 115,Agricultural Aviation Licensing Law; extend repealer on.,2011-01-12 03:14:40.764000,2012-04-02 16:40:21.258000,bill,Agriculture and Food
ms,2008,lower,HB 1150,School curriculum; authorize financial literacy curriculum in high schools.,2011-01-12 03:14:45.505000,2012-04-02 16:40:29.787000,bill,Education
ms,2008,lower,HB 1151,Voting systems; require permanent paper record.,2011-01-12 03:14:45.507000,2012-04-02 16:40:29.793000,bill,Campaign Finance and Election Issues
ms,2008,lower,HB 1152,Public Records; revise exemptions.,2011-01-12 03:14:45.519000,2012-04-02 16:40:29.799000,bill,Judiciary
ms,2008,lower,HB 1153,Contributing to the neglect or delinquency of a child and abuse of a child; revise penalties for.,2011-01-12 03:14:45.521000,2012-04-02 16:40:29.805000,bill,Judiciary
ms,2008,lower,HB 1154,Distinctive license tags; authorize for various purposes.,2011-01-12 03:14:45.528000,2012-04-02 16:40:29.814000,bill,"State Agencies|Budget, Spending, and Taxes"
ms,2008,lower,HB 1155,Sexual offenses against children; revise certain provisions.,2011-01-12 03:14:45.531000,2012-04-02 16:40:29.823000,bill,Judiciary
ms,2008,lower,HB 1156,Candidate; require to meet all qualifications by qualifying deadline date.,2011-01-12 03:14:45.533000,2012-04-02 16:40:29.829000,bill,Campaign Finance and Election Issues
ms,2008,lower,HB 1157,Income tax; extend repealer on tax credit for certain employers sponsoring skills training for employees.,2011-01-12 03:14:45.535000,2012-04-02 16:40:29.837000,bill,State Agencies
ms,2008,lower,HB 1158,Access to public records; revise time limit for production.,2011-01-12 03:14:45.537000,2012-04-02 16:40:29.844000,bill,Judiciary
ms,2008,lower,HB 1159,Radar; reduce minimum population of cities that may use on federally designated highways.,2011-01-12 03:14:45.541000,2012-04-02 16:40:29.850000,bill,Transportation
ms,2008,lower,HB 116,Bureau of Plant Industry; extend repealer on authority to assess civil penalties for violation of rules and regulations.,2011-01-12 03:14:40.769000,2012-04-02 16:40:21.267000,bill,Agriculture and Food|Judiciary
ms,2008,lower,HB 1160,"Mississippi Major Economic Impact Act; reenact definition section and remove July 1, 2008, repeal date.",2011-01-12 03:14:45.544000,2012-04-02 16:40:29.856000,bill,State Agencies
ms,2008,lower,HB 1161,"Mississippi Advantage Jobs Act; reenact definitions and incentive payment provisions and remove July 1, 2008, repeal date.",2011-01-12 03:14:45.546000,2012-04-02 16:40:29.863000,bill,State Agencies
ms,2008,lower,HB 1162,Public body; revise definition.,2011-01-12 03:14:45.548000,2012-04-02 16:40:29.869000,bill,Judiciary
ms,2008,lower,HB 1163,Highway patrol retirement fund; provide additional funding.,2011-01-12 03:14:45.563000,2012-04-02 16:40:29.878000,bill,"Commerce|Budget, Spending, and Taxes"
ms,2008,lower,HB 1164,"First-time nonviolent offenders who are eligible for parole; remove ""first-time"" requirement to be eligible for parole.",2011-01-12 03:14:45.566000,2012-04-02 16:40:29.886000,bill,Crime
ms,2008,lower,HB 1165,Kindergarten; bring forward for purposes of amendment.,2011-01-12 03:14:45.568000,2012-04-02 16:40:29.892000,bill,Education
ms,2008,lower,HB 1166,Concealed weapons; allow certain elderly persons to carry.,2011-01-12 03:14:45.570000,2012-04-02 16:40:29.898000,bill,Judiciary
ms,2008,lower,HB 1167,Medicaid and S.C.H.I.P.; redetermination of eligibility for shall be available by mail.,2011-01-12 03:14:45.572000,2012-04-02 16:40:29.904000,bill,Health
ms,2008,lower,HB 1168,Integration of oil and gas interest; reduce payment percentage required by pooling agreements to nonconsenting owners.,2011-01-12 03:14:45.574000,2012-04-02 16:40:29.910000,bill,Energy
ms,2008,lower,HB 1169,Fair Pay Act of 2008; create for equal pay.,2011-01-12 03:14:45.577000,2012-04-02 16:40:29.916000,bill,Labor and Employment|Judiciary
ms,2008,lower,HB 117,Mississippi Veterinary Practice Act; extend repealer on.,2011-01-12 03:14:40.778000,2012-04-02 16:40:21.285000,bill,Agriculture and Food
ms,2008,lower,HB 1170,Salvage certificate of title; revise manner by which new title is obtained.,2011-01-12 03:14:45.579000,2012-04-02 16:40:29.922000,bill,State Agencies|Transportation
ms,2008,lower,HB 1171,Nursing home; require certain amount of liability insurance.,2011-01-12 03:14:45.584000,2012-04-02 16:40:29.931000,bill,Health
ms,2008,lower,HB 1172,Medicaid coverage for breast and cervical cancer screening services; provide reimbursement for.,2011-01-12 03:14:45.586000,2012-04-02 16:40:29.938000,bill,Commerce|Health
ms,2008,lower,HB 1173,"School districts; require consolidation into countywide districts if county's population less than 80,000.",2011-01-12 03:14:45.588000,2012-04-02 16:40:29.944000,bill,Commerce|Education
ms,2008,lower,HB 1174,Practice of law; clarify that certain legal services do not constitute debt management.,2011-01-12 03:14:45.601000,2012-04-02 16:40:29.951000,bill,Business and Consumers|Judiciary
ms,2008,lower,HB 1175,Professional; activities that constitute authorized practice of law regulated by State Supreme Court.,2011-01-12 03:14:45.603000,2012-04-02 16:40:29.958000,bill,Judiciary
ms,2008,lower,HB 1176,Driver's and hunting licenses; require payment of any outstanding justice court fines before issuance.,2011-01-12 03:14:45.606000,2012-04-02 16:40:29.968000,bill,Transportation|Animal Rights and Wildlife Issues
ms,2008,lower,HB 1177,Local system bridge program; county failing to use allocation within four years to forfeit.,2011-01-12 03:14:45.611000,2012-04-02 16:40:29.983000,bill,Transportation|Municipal and County Issues
ms,2008,lower,HB 1178,Consumer Protection Act for Mississippians Requiring Wheeled Mobility; enact.,2011-01-12 03:14:45.614000,2012-04-02 16:40:29.991000,bill,Health
ms,2008,lower,HB 1179,Bill of Rights for patients and residents of health care facilities; provide.,2011-01-12 03:14:45.616000,2012-04-02 16:40:29.997000,bill,Health|Judiciary
ms,2008,lower,HB 118,Photo voter identification; require when one appears to vote.,2011-01-12 03:14:40.781000,2012-04-02 16:40:21.294000,bill,Campaign Finance and Election Issues
ms,2008,lower,HB 1180,Insurance; require reciprocal limitations on claim filings and claim audits.,2011-01-12 03:14:45.618000,2012-04-02 16:40:30.005000,bill,Insurance
ms,2008,lower,HB 1181,Medicaid; reimbursement rates and payment methodology shall not be changed without legislative amendment.,2011-01-12 03:14:45.620000,2012-04-02 16:40:30.011000,bill,Health
ms,2008,lower,HB 1182,Property; authorize DFA to purchase for purpose of constructing a facility for MIB.,2011-01-12 03:14:45.623000,2012-04-02 16:40:30.017000,bill,Housing and Property|Commerce
ms,2008,lower,HB 1183,Gun shows; prohibit attendance by certain minors without a parent or legal guardian.,2011-01-12 03:14:45.625000,2012-04-02 16:40:30.023000,bill,Judiciary
ms,2008,lower,HB 1184,Lien; allow for hospitals against damages recovered by patient.,2011-01-12 03:14:45.627000,2012-04-02 16:40:30.029000,bill,Health|Judiciary
ms,2008,lower,HB 1185,Indictment; allow prosecutor to inform victim or victim's family as to status of charge.,2011-01-12 03:14:45.644000,2012-04-02 16:40:30.038000,bill,Judiciary
ms,2008,lower,HB 1186,Crimes; increase penalty for entering land of another without permission.,2011-01-12 03:14:45.646000,2012-04-02 16:40:30.048000,bill,Animal Rights and Wildlife Issues|Judiciary
ms,2008,lower,HB 1187,Athletic Commission; revise salary of chairman of.,2011-01-12 03:14:45.649000,2012-04-02 16:40:30.053000,bill,State Agencies
ms,2008,lower,HB 1188,Exceptional children; those certified for ICF-MR care shall receive state assistance at same rate as for other placements.,2011-01-12 03:14:45.654000,2012-04-02 16:40:30.062000,bill,Commerce|Education|Health
ms,2008,lower,HB 1189,Medicaid; assessment on hospitals shall be used solely to finance state portion of Medicare UPL Program.,2011-01-12 03:14:45.656000,2012-04-02 16:40:30.071000,bill,Commerce|Health
ms,2008,lower,HB 119,Elections; increase qualifying fees for candidates for public office.,2011-01-12 03:14:40.802000,2012-04-02 16:40:21.300000,bill,Campaign Finance and Election Issues
ms,2008,lower,HB 1190,Medicaid; authorize reimbursement for long-term acute care hospital services to persons of any age.,2011-01-12 03:14:45.659000,2012-04-02 16:40:30.080000,bill,Commerce|Health
ms,2008,lower,HB 1191,County elected officials; revise as nonpartisan.,2011-01-12 03:14:45.661000,2012-04-02 16:40:30.086000,bill,Campaign Finance and Election Issues|Municipal and County Issues
ms,2008,lower,HB 1192,School districts; elect all board members and appoint all superintendents.,2011-01-12 03:14:45.663000,2012-04-02 16:40:30.093000,bill,Commerce|Education
ms,2008,lower,HB 1193,Witness fees; revise amount.,2011-01-12 03:14:45.666000,2012-04-02 16:40:30.099000,bill,State Agencies
ms,2008,lower,HB 1194,State officers and agencies; authorize to appoint or employ special counsel and provide requirements.,2011-01-12 03:14:45.669000,2012-04-02 16:40:30.105000,bill,Commerce|Judiciary
ms,2008,lower,HB 1195,Crimes; prohibit consumption of alcohol by minors.,2011-01-12 03:14:45.674000,2012-04-02 16:40:30.112000,bill,Judiciary
ms,2008,lower,HB 1196,Tourism; revise definition of tourism project for purposes of tourism project sales tax incentive program.,2011-01-12 03:14:45.706000,2012-04-02 16:40:30.124000,bill,"Recreation|Budget, Spending, and Taxes"
ms,2008,lower,HB 1197,Counties and cities; prohibit ordinances authorizing use of automated recording systems to enforce traffic violations.,2011-01-12 03:14:45.709000,2012-04-02 16:40:30.136000,bill,Transportation
ms,2008,lower,HB 1198,"Teachers' salaries; increase next five years and determine ""living wage"" for assistant teachers.",2011-01-12 03:14:45.715000,2012-04-02 16:40:30.144000,bill,Commerce|Education
ms,2008,lower,HB 1199,State employees; create fund to assist with repayment of student loans.,2011-01-12 03:14:45.717000,2012-04-02 16:40:30.151000,bill,Commerce|Education
ms,2008,lower,HB 12,MDOT; construct overpasses or underpasses along U.S. 98 in George County.,2011-01-12 03:14:40.290000,2012-04-02 16:40:20.295000,bill,Transportation
ms,2008,lower,HB 120,Early Voting Act; require voting systems only.,2011-01-12 03:14:40.804000,2012-04-02 16:40:21.306000,bill,Campaign Finance and Election Issues
ms,2008,lower,HB 1200,Highway business services signs; require MDOT to develop criteria and standards for awarding contracts.,2011-01-12 03:14:45.719000,2012-04-02 16:40:30.157000,bill,Transportation
ms,2008,lower,HB 1201,State Board of Dental Examiners; authorize to regulate individuals or businesses who sell metallic coverings for human teeth.,2011-01-12 03:14:45.722000,2012-04-02 16:40:30.163000,bill,Health
ms,2008,lower,HB 1202,District attorneys; additional assistants and investigators for Seventh Circuit Court District.,2011-01-12 03:14:45.724000,2012-04-02 16:40:30.169000,bill,Commerce|Judiciary
ms,2008,lower,HB 1203,Mississippi Youth Act of 2008; create.,2011-01-12 03:14:45.726000,2012-04-02 16:40:30.175000,bill,Education
ms,2008,lower,HB 1204,Judges; provide additional judge for Seventh Circuit Court District.,2011-01-12 03:14:45.728000,2012-04-02 16:40:30.180000,bill,Commerce|Judiciary
ms,2008,lower,HB 1205,Insurance; provide procedure for notice of change in coverage to creditor loss payee.,2011-01-12 03:14:45.731000,2012-04-02 16:40:30.186000,bill,Insurance
ms,2008,lower,HB 1206,Stem Research Task Force; create.,2011-01-12 03:14:45.733000,2012-04-02 16:40:30.195000,bill,Health
ms,2008,lower,HB 1207,MS Emergency Management Agency; transfer powers and duties to Department of Public Safety.,2011-01-12 03:14:45.735000,2012-04-02 16:40:30.202000,bill,Commerce
ms,2008,lower,HB 1208,Election Commissioner; remove requirement to resign 1 year before qualifying for other office.,2011-01-12 03:14:45.739000,2012-04-02 16:40:30.208000,bill,Campaign Finance and Election Issues
ms,2008,lower,HB 1209,Nepotism; revise definition of relative and repeal certain statutes.,2011-01-12 03:14:45.741000,2012-04-02 16:40:30.215000,bill,Judiciary
ms,2008,lower,HB 121,Salaries of elected judges and district attorneys; extend repealer.,2011-01-12 03:14:40.805000,2012-04-02 16:40:21.312000,bill,State Agencies
ms,2008,lower,HB 1210,Ethics; revise complaint proceedings before the commission.,2011-01-12 03:14:45.743000,2012-04-02 16:40:30.221000,bill,Judiciary
ms,2008,lower,HB 1211,Ethics; revise administration provisions of the commission.,2011-01-12 03:14:45.750000,2012-04-02 16:40:30.231000,bill,Judiciary|Legislative Affairs
ms,2008,lower,HB 1212,Ethics; revise disclosure requirements.,2011-01-12 03:14:45.753000,2012-04-02 16:40:30.239000,bill,Judiciary
ms,2008,lower,HB 1213,"First-time nonviolent offenders; remove ""first-time"" requirement in order to make nonviolent offenders eligible for parole.",2011-01-12 03:14:45.755000,2012-04-02 16:40:30.246000,bill,Crime
ms,2008,lower,HB 1214,Title pledge loan service charge; reduce monthly rate of.,2011-01-12 03:14:45.767000,2012-04-02 16:40:30.252000,bill,Business and Consumers
ms,2008,lower,HB 1215,"Underground utility lines; require operators to be members of Mississippi One-Call System, Inc.",2011-01-12 03:14:45.778000,2012-04-02 16:40:30.263000,bill,Public Services
ms,2008,lower,HB 1216,Check casher licenses; require normal reporting to Commissioner of Banking.,2011-01-12 03:14:45.781000,2012-04-02 16:40:30.274000,bill,Business and Consumers
ms,2008,lower,HB 1217,Board of supervisors; authorize to pay for income loss protection for volunteer fire fighters.,2011-01-12 03:14:45.784000,2012-04-02 16:40:30.280000,bill,Municipal and County Issues
ms,2008,lower,HB 1218,Board of supervisors; authorize to pay cost of immunizing volunteer fire fighters against infectious diseases.,2011-01-12 03:14:45.786000,2012-04-02 16:40:30.286000,bill,Municipal and County Issues
ms,2008,lower,HB 1219,Elections; require voter identification when appear to vote.,2011-01-12 03:14:45.788000,2012-04-02 16:40:30.291000,bill,Campaign Finance and Election Issues
ms,2008,lower,HB 122,Counties; authorize board of supervisors to employ attorney as full-time county employee.,2011-01-12 03:14:40.807000,2012-04-02 16:40:21.318000,bill,Municipal and County Issues
